id,area_sqm,log_area,compactness,perimeter,is_forest,is_agricultural,is_unverified,risk_score,microsoft_confirmed,synthetic_label
281,600.005489132416,6.398604067825306,0.4190690890709813,134.13426373441922,0,0,1,10.7,0,0
282,500.00457426317115,6.216615231308995,0.6762038877421114,96.3946851311243,0,0,1,10.0,0,0
283,1400.0128080428706,7.244950688367218,0.46344757366138495,194.83663936182722,0,0,1,16.0,0,0
284,2500.0228714780064,7.824455075769034,0.37302405367718816,290.207414678905,0,0,1,42.5,0,0
285,500.00457429876525,6.2166152313800405,0.4565550572737241,117.31278413608146,0,0,1,10.0,0,0
286,1000.0091485975304,6.908763918731529,0.5158843084498431,156.0740713316246,0,0,1,13.3,0,0
287,600.0054891601003,6.39860406787137,0.557568753665641,116.2875792409676,0,0,1,10.7,0,0
288,500.00457427899073,6.216615231340571,0.4729223290537548,115.26488223191849,0,0,1,10.0,0,0
289,500.00457429481037,6.216615231372146,0.6761892146393089,96.39573099635366,0,0,1,10.0,0,0
290,500.00457429481037,6.216615231372146,0.6762025188785352,96.39478270191674,0,0,1,10.0,0,0
291,600.005489136371,6.3986040678318865,0.4127491433900907,135.1572832145548,0,0,1,10.7,0,0
292,2200.020126913776,7.696676225925258,0.5995743302056787,214.7319873476537,0,0,1,41.0,0,0
293,800.0073188709056,6.685870084193788,0.7434202766171152,116.28794904339655,0,0,1,12.0,0,0
294,600.0054891601002,6.398604067871369,0.7944747824864183,97.41873489267172,0,0,1,10.7,0,0
295,500.00457429876525,6.2166152313800405,0.4646405552986813,116.28758834529405,0,0,1,10.0,0,0
296,1600.0146377536755,7.3783928558366645,0.26503296975431434,275.4336253259831,0,0,1,17.3,0,0
297,800.0073188827703,6.6858700842086005,0.4181708081074458,155.05117297276962,0,0,1,12.0,0,0
298,2700.0247011373986,7.901386498933101,0.24951119924049378,368.7599767111436,0,0,1,43.5,0,0
299,500.00457429876525,6.2166152313800405,0.6762008550437836,96.3949012949391,0,0,1,10.0,0,0
300,800.0073188827703,6.6858700842086005,0.7305017391481846,117.31168829037378,0,0,1,12.0,0,0
301,500.00457428690055,6.216615231356358,0.4565591623252233,117.31225673742914,0,0,1,10.0,0,0
302,900.0082337322406,6.803514396004141,0.6098474207448227,136.18133196692241,0,0,1,12.7,0,0
303,6200.056721169435,8.73247499540842,0.07999218805842118,986.9132396120629,0,0,1,61.0,0,0
304,500.004574306675,6.216615231395828,0.4814344000749897,114.24135915358517,0,0,1,10.0,0,0
305,800.0073188827703,6.6858700842086005,0.5340296558173664,137.20477457040886,0,0,1,12.0,0,0
306,1100.0100634588655,7.003983276970522,0.45164897424809114,174.94548837720777,0,0,1,14.0,0,0
307,1200.0109782925163,7.0909189629978355,0.3432067052713335,209.61369785391196,0,0,1,14.7,0,0
308,900.0082336926915,6.8035143959602475,0.6192016725880544,135.1487747935279,0,0,1,12.7,0,0
309,900.0082337480602,6.803514396021699,0.4642916642578846,156.07477950022084,0,0,1,12.7,0,0
310,500.0045743027201,6.216615231387934,0.662111168741577,97.41514109064394,1,0,0,10.0,0,1
311,700.006403989796,6.55251702249899,0.4743222723735441,136.18183430315185,0,0,1,11.3,0,0
312,1200.0109783281102,7.090918963027472,0.41005505026785477,191.76814138284527,0,0,1,14.7,0,0
313,600.0054891601002,6.398604067871369,0.5575572240585168,116.2887815777978,0,0,1,10.7,0,0
314,800.0073188788153,6.685870084203663,0.4127026691642648,156.07497471408297,0,0,1,12.0,0,0
315,700.0064039937508,6.552517022504632,0.4815159184797497,135.16075655651449,0,0,1,11.3,0,0
316,700.0064040174803,6.552517022538482,0.6620584960368014,115.26773437294783,0,0,1,11.3,0,0
317,1700.0155525477774,7.438980735533239,0.4723218079747863,212.67301117508998,0,0,1,18.0,0,0
318,1600.014637702262,7.3783928558045515,0.32060251829381536,250.42832298912222,0,0,1,17.3,0,0
319,1000.0091485975305,6.908763918731529,0.41542278180794034,173.92490059055845,0,0,1,13.3,0,0
320,700.0064040174803,6.552517022538482,0.48155715654458736,135.1549692007535,1,0,0,11.3,0,1
321,3400.0311051865174,8.131833930859672,0.3177076192672958,366.718282535525,0,0,1,47.0,0,0
322,3700.0338497823873,8.21636747846224,0.5520504121253437,290.21403496426876,0,0,1,48.5,0,0
323,500.0045742987652,6.2166152313800405,0.676168470912395,96.39720961594709,0,0,1,10.0,0,0
324,600.0054891601002,6.398604067871369,0.40053774120449304,137.20211988373688,0,0,1,10.7,0,0
325,500.004574306675,6.216615231395828,0.6761653681444122,96.39743078881227,0,0,1,10.0,0,0
326,1900.0173822862675,7.55014448620584,0.44925514748323975,230.53516905539,0,0,1,19.3,0,0
327,700.0064040174803,6.552517022538482,0.4672566556314414,137.2076071598954,0,0,1,11.3,0,0
328,500.00457429876525,6.2166152313800405,0.46461368147832366,116.29095140442804,0,0,1,10.0,0,0
329,600.0054891601002,6.398604067871369,0.5675173693213286,115.26380837365045,1,0,0,10.7,0,1
330,600.0054891363708,6.3986040678318865,0.5675123864681314,115.26431438797016,0,0,1,10.7,0,0
331,700.0064039621117,6.552517022459497,0.47433600086271843,136.17986356203485,0,0,1,11.3,0,0
332,800.0073188827704,6.6858700842086005,0.42374901966303397,154.02724902534,0,0,1,12.0,0,0
333,1200.0109783004264,7.090918963004422,0.28123075983996443,231.56138127423074,0,0,1,14.7,0,0
334,2300.0210417711555,7.741108234613787,0.45715071424790465,251.44391802420623,0,0,1,41.5,0,0
335,500.00457429876525,6.2166152313800405,0.46461203734817874,116.29115716458304,0,0,1,10.0,0,0
336,1000.0091485658913,6.908763918699921,0.522725224273411,155.04943563148123,0,0,1,13.3,0,0
337,1000.0091486054404,6.908763918739431,0.4105688799709463,174.94998300821084,0,0,1,13.3,0,0
338,500.004574306675,6.216615231395828,0.47288716948850434,115.26916717672196,0,0,1,10.0,0,0
339,900.0082337441053,6.8035143960173095,0.47671782317297745,154.02722058426264,0,0,1,12.7,0,0
340,600.0054891561454,6.398604067864789,0.5575261400529176,116.29202328259761,0,0,1,10.7,0,0
341,700.0064040214352,6.552517022544124,0.6392090129934309,117.30985381654273,0,0,1,11.3,0,0
342,1700.0155526150108,7.438980735572764,0.7062099358305679,173.92598338407865,0,0,1,18.0,0,0
343,600.0054891561454,6.398604067864789,0.5575299069302991,116.29163042606504,0,0,1,10.7,0,0
344,500.00457427899073,6.216615231340571,0.6761934616532612,96.39542827476374,0,0,1,10.0,0,0
345,500.00457429876525,6.2166152313800405,0.4646385383863151,116.28784073677804,0,0,1,10.0,0,0
346,700.0064040174803,6.552517022538482,0.6504980983214053,116.28747027821791,0,0,1,11.3,0,0
347,900.0082337361955,6.803514396008531,0.31421596265008556,189.72040857895877,1,0,0,12.7,0,1
348,500.0045743027202,6.216615231387935,0.45658795012982145,117.3085584205305,1,0,0,10.0,0,1
349,800.0073188788153,6.685870084203663,0.3209438566048418,176.98537427461343,1,0,0,12.0,0,1
350,500.0045742513064,6.216615231285313,0.6620724572000889,97.41798898778896,0,0,1,10.0,0,0
351,900.0082337203759,6.803514395990973,0.37390006053464964,173.92035194335426,0,0,1,12.7,0,0
352,600.0054891561454,6.398604067864789,0.5674642279397828,115.26920530784432,0,0,1,10.7,0,0
353,5100.046657809437,8.53720102467769,0.23634215364621347,520.7405678107615,0,0,1,55.5,0,0
354,700.0064040095706,6.552517022527199,0.4888595617557713,134.14172335740426,0,0,1,11.3,0,0
355,600.0054891640551,6.398604067877949,0.40654062243328204,136.1854060068111,0,0,1,10.7,0,0
356,1400.0128080270513,7.244950688355926,0.2760175257769305,252.46583019695316,1,0,0,16.0,0,0
357,1000.0091485935757,6.908763918727578,0.4105710770403106,174.9495149058092,0,0,1,13.3,0,0
358,500.00457429481037,6.216615231372146,0.46463436771639466,116.2883626489712,0,0,1,10.0,0,0
359,2500.0228714740515,7.824455075767452,0.26584151051275295,343.7680613274815,0,0,1,42.5,0,0
360,800.0073188313565,6.6858700841444145,0.7433659847607127,116.29219551768658,0,0,1,12.0,0,0
361,1200.0109782766967,7.090918962984664,0.5104156473441163,171.8840395586093,0,0,1,14.7,0,0
362,1400.0128080349607,7.2449506883615715,0.5748008833244566,174.94930558347687,0,0,1,16.0,0,0
363,500.0045743027201,6.216615231387934,0.4487235962975717,118.33207140885634,1,0,0,10.0,0,1
364,2000.0182971990157,7.601411478569421,0.5502596915377418,213.71650641703954,0,0,1,40.0,0,0
365,1200.0109783162457,7.090918963017594,0.3972312979308436,194.8389641297749,0,0,1,14.7,0,0
366,2400.0219566285364,7.783649740964337,0.2735305329981017,332.05470139936205,0,0,1,42.0,0,0
367,800.0073188313565,6.6858700841444145,0.5503104545113914,135.15995247094008,0,0,1,12.0,0,0
368,800.0073188827703,6.6858700842086005,0.7433409258296649,116.29415568091967,0,0,1,12.0,0,0
369,600.0054891640551,6.398604067877949,0.5575508450799787,116.28944681035381,0,0,1,10.7,0,0
370,500.00457426712603,6.216615231316889,0.662006240964186,97.42286091563881,0,0,1,10.0,0,0
371,600.0054891245062,6.398604067812145,0.4127073671733305,135.16412367395247,0,0,1,10.7,0,0
372,600.00548916801,6.39860406788453,0.41905749938926157,134.13611857058473,1,0,0,10.7,0,1
373,5000.045742983698,8.517402318144459,0.17256833838323027,603.4084144454841,0,0,1,55.0,0,0
374,700.0064040174803,6.552517022538482,0.6620742585423238,115.26636223146187,1,0,0,11.3,0,1
375,900.0082337361955,6.803514396008531,0.47670599784484624,154.02913099706623,1,0,0,12.7,0,1
376,196301.79586690798,12.187413622989961,0.09364526946659997,5132.443138015665,1,0,0,99.0,0,1
377,600.0054891601003,6.39860406787137,0.5575220218719452,116.29245278234983,0,0,1,10.7,0,0
378,800.0073187957626,6.685870084099978,0.40735815150670646,157.09548610498425,1,0,0,12.0,0,1
379,2500.022871470096,7.824455075765871,0.19204688970788017,404.45786399716224,1,0,0,42.5,0,1
380,1300.0118930984825,7.170897619976089,0.29674695731592454,234.6310355716272,0,0,1,15.3,0,0
381,600.0054891601002,6.398604067871369,0.5478754436840549,117.31178043470277,0,0,1,10.7,0,0
382,800.0073188748603,6.685870084198726,0.32466324163005805,175.96867008702966,0,0,1,12.0,0,0
383,1000.0091485184324,6.90876391865251,0.6675000003412479,137.20858432654944,0,0,1,13.3,0,0
384,1900.0173822862669,7.5501444862058396,0.4375361738623294,233.6020968303632,0,0,1,19.3,0,0
385,600.0054891680101,6.39860406788453,0.5674258620530266,115.27310214451936,0,0,1,10.7,0,0
386,500.0045742710809,6.216615231324782,0.4813484016074967,114.25156396478235,0,0,1,10.0,0,0
387,700.0064040135255,6.55251702253284,0.48151149038202185,135.16137804272353,0,0,1,11.3,0,0
388,1100.0100634509558,7.003983276963338,0.3055788959344754,212.68731194858475,1,0,0,14.0,0,1
389,2000.018297139692,7.601411478539775,0.2942233254417331,292.2694124727921,0,0,1,40.0,0,0
390,600.0054891561454,6.398604067864789,0.5478786851754539,117.31143339974443,1,0,0,10.7,0,1
391,1000.0091485975305,6.908763918731529,0.5296131625598983,154.0378802320697,0,0,1,13.3,0,0
392,2300.0210417157878,7.741108234589724,0.3954924388107723,270.3346683143334,0,0,1,41.5,0,0
393,700.0064040214353,6.552517022544124,0.37075809533122345,154.03188044739625,1,0,0,11.3,0,1
394,1000.0091486014853,6.908763918735479,0.5158409714426168,156.08062726823653,0,0,1,13.3,0,0
395,1300.0118931815355,7.170897620039926,0.5400049450038145,173.93209432021033,0,0,1,15.3,0,0
396,800.0073188748604,6.685870084198726,0.5502939787678741,135.16197579681094,0,0,1,12.0,0,0
397,500.0045742987652,6.2166152313800405,0.4486747988158971,118.33850608012352,0,0,1,10.0,0,0
398,7300.0667846164315,8.895775751338784,0.27325257115057566,579.4103117962698,0,0,1,66.5,0,0
399,4500.041168645383,8.412064019806397,0.3155187689987484,423.35098644316986,0,0,1,52.5,0,0
400,800.0073188511312,6.6858700841691014,0.41812228069068647,155.06017035507816,0,0,1,12.0,0,0
401,2400.021956509889,7.783649740914921,0.5478285426858447,234.63360400868126,0,0,1,42.0,0,0
402,500.0045742710809,6.216615231324782,0.6620531364084427,97.41941046091793,1,0,0,10.0,0,1
403,1400.0128080389154,7.244950688364394,0.463402402447336,194.8461352047226,0,0,1,16.0,0,0
404,600.0054891601002,6.398604067871369,0.5575405255693087,116.2905230049548,1,0,0,10.7,0,1
405,800.0073188827703,6.6858700842086005,0.7433266076138627,116.29527572477525,0,0,1,12.0,0,0
406,900.0082337401502,6.80351439601292,0.36521507115698487,175.97615640134245,0,0,1,12.7,0,0
407,500.0045742315319,6.216615231245843,0.4565489715377319,117.31356600735512,0,0,1,10.0,0,0
408,800.0073188827703,6.6858700842086005,0.4073141466403456,157.10397192138066,0,0,1,12.0,0,0
409,500.0045742987652,6.2166152313800405,0.6760970355363134,96.40230207211405,0,0,1,10.0,0,0
410,28700.262564289555,10.264696392567195,0.1917175542724176,1371.5666826079969,0,0,1,79.4,0,0
411,500.00457426712603,6.216615231316889,0.6620069758746585,97.42280683984866,0,0,1,10.0,0,0
412,500.00457427899073,6.216615231340571,0.6760905513637464,96.40276435123097,0,0,1,10.0,0,0
413,900.0082337124661,6.803514395982194,0.6190332016949514,135.16716402341723,0,0,1,12.7,0,0
414,500.00457429481037,6.216615231372146,0.6760993098847886,96.40213992646072,0,0,1,10.0,0,0
415,3100.028360618332,8.039489064694981,0.21424100509247554,426.4189210460642,0,0,1,45.5,0,0
416,800.0073188827703,6.6858700842086005,0.7433269356915169,116.29525006050585,0,0,1,12.0,0,0
417,500.0045742829457,6.216615231348465,0.4645692653620804,116.29651038953531,0,0,1,10.0,0,0
418,500.00457429085543,6.216615231364252,0.481323985074967,114.25446179858295,0,0,1,10.0,0,0
419,30200.276287158158,10.315639463634161,0.1458002796824466,1613.3597260168851,0,0,1,80.1,0,0
420,500.00457430667507,6.216615231395828,0.676145102879883,96.3988753787303,1,0,0,10.0,0,1
421,900.0082337322406,6.803514396004141,0.3694948112460437,174.9540503619299,0,0,1,12.7,0,0
422,600.0054891561454,6.398604067864789,0.5674022931684963,115.27549623858667,0,0,1,10.7,0,0
423,1200.0109782846066,7.09091896299125,0.33014270228025977,213.7207505790776,0,0,1,14.7,0,0
424,1300.011893122212,7.170897619994328,0.4348420015003697,193.82636526316307,0,0,1,15.3,0,0
425,700.0064039977058,6.552517022510274,0.6619759529357218,115.27492062908972,0,0,1,11.3,0,0
426,500.0045743027202,6.216615231387935,0.6619925212995932,97.42387044867614,0,0,1,10.0,0,0
427,3000.027445772817,8.006709990940971,0.1927672972830023,442.2327145947878,0,0,1,45.0,0,0
428,700.0064040135255,6.55251702253284,0.650391341562037,116.29701373526294,0,0,1,11.3,0,0
429,12700.11618705337,9.449445157329054,0.16991817706487863,969.1452220048217,0,0,1,71.4,0,0
430,7300.066784422641,8.895775751312241,0.2815769113563325,570.7814208740845,0,0,1,66.5,0,0
431,1200.0109782569223,7.090918962968199,0.4926462436202757,174.95644831317472,0,0,1,14.7,0,0
432,700.0064040214353,6.552517022544124,0.4742616711401286,136.190534696764,0,0,1,11.3,0,0
433,800.0073188827703,6.6858700842086005,0.32089691196695747,176.9983195701774,0,0,1,12.0,0,0
434,600.0054890968219,6.398604067766081,0.5478507524683003,117.31442397498652,0,0,1,10.7,0,0
435,4700.042998332459,8.455539677617582,0.3279403228553449,424.3834485939609,0,0,1,53.5,0,0
436,900.0082337361955,6.803514396008531,0.37386093517359503,173.92945227859263,1,0,0,12.7,0,1
437,500.00457429876525,6.2166152313800405,0.6760975715954846,96.4022638547394,0,0,1,10.0,0,0
438,67700.61935917794,11.12286537824765,0.2176502464867176,1977.0682932484572,0,0,1,91.8,0,1
439,500.0045742987652,6.2166152313800405,0.6619784596503515,97.42490517457165,0,0,1,10.0,0,0
440,1100.0100634588655,7.003983276970522,0.4569381846588012,173.93001530916737,0,0,1,14.0,0,0
441,500.0045743027202,6.216615231387935,0.46456076873341334,116.29757389505406,0,0,1,10.0,0,0
442,6100.055806367421,8.716217118195319,0.30060457406124125,504.97984394942785,0,0,1,60.5,0,0
443,1300.0118931736258,7.170897620033847,0.22185092073770551,271.36134115392093,0,0,1,15.3,0,0
444,2200.020126917731,7.696676225927056,0.2507214951501109,332.0645195134573,0,0,1,41.0,0,0
445,1400.0128079558626,7.244950688305114,0.5747460649454316,174.95764857491082,0,0,1,16.0,0,0
446,900.0082337401504,6.80351439601292,0.2887417519584262,197.91257059511133,0,0,1,12.7,0,0
447,800.0073187997173,6.6858700841049155,0.5339773865892875,137.21148965304846,0,0,1,12.0,0,0
448,1100.0100634549106,7.00398327696693,0.46230290629981474,172.9178986982745,0,0,1,14.0,0,0
449,800.0073188788153,6.685870084203663,0.41811243697384926,155.0619956555649,0,0,1,12.0,0,0
450,500.00457429481025,6.216615231372146,0.6760454750346689,96.40597819742878,0,0,1,10.0,0,0
451,800.0073188788153,6.685870084203663,0.5586109806885666,134.15200807945928,0,0,1,12.0,0,0
452,500.00457429876525,6.2166152313800405,0.4645825731745216,116.29484474212305,0,0,1,10.0,0,0
453,900.0082337006013,6.803514395969026,0.4766042239304942,154.04557578197853,0,0,1,12.7,0,0
454,800.0073188827703,6.6858700842086005,0.42933313715664445,153.02229359653688,0,0,1,12.0,0,0
455,500.0045742671261,6.216615231316889,0.47280357359012043,115.27935703136434,0,0,1,10.0,0,0
456,1000.0091486014854,6.908763918735479,0.6775319105794751,136.18900324269043,0,0,1,13.3,0,0
457,900.0082337203759,6.803514395990973,0.30421882359044694,192.81247615934836,0,0,1,12.7,0,0
458,600.0054891601002,6.398604067871369,0.5574809764352916,116.29673381331676,0,0,1,10.7,0,0
459,900.0082337401504,6.80351439601292,0.4703472875713823,155.06680950718302,0,0,1,12.7,0,0
460,1100.0100634628204,7.003983276974115,0.5748680097478015,155.0669305254922,0,0,1,14.0,0,0
461,600.0054891126414,6.398604067792403,0.4126752621376169,135.16938127468208,0,0,1,10.7,0,0
462,900.0082337361955,6.803514396008531,0.48297355692804467,153.02644760517612,0,0,1,12.7,0,0
463,800.0073188827703,6.6858700842086005,0.32843729999951476,174.95472480092374,0,0,1,12.0,0,0
464,1000.0091486093952,6.908763918743381,0.28043390214234254,211.68576820613126,0,0,1,13.3,0,0
465,2400.021956541528,7.783649740928098,0.22423291675758675,366.74386398910696,0,0,1,42.0,0,0
466,500.0045743027202,6.216615231387935,0.45650397515171076,117.3193475167657,0,0,1,10.0,0,0
467,600.0054891601003,6.39860406787137,0.41267041985772335,135.17017431731094,0,0,1,10.7,0,0
468,1000.0091486014854,6.908763918735479,0.5091551797078632,157.10204397531936,0,0,1,13.3,0,0
469,2000.0182971990157,7.601411478569421,0.6619547727241029,194.85329650276344,0,0,1,40.0,0,0
470,1700.0155526150108,7.438980735572764,0.3880454753351111,234.63352613534127,0,0,1,18.0,0,0
471,900.0082337401504,6.80351439601292,0.6097372945097643,136.19362944415792,0,0,1,12.7,0,0
472,8300.075933253513,9.024140415895852,0.308450327410776,581.5048576489697,0,0,1,71.5,0,0
473,500.00457426317115,6.216615231308995,0.6760346296395119,96.40675149554531,0,0,1,10.0,0,0
474,500.00457430667507,6.216615231395828,0.6760266104034179,96.40732330134946,0,0,1,10.0,0,0
475,500.00457425526133,6.216615231293207,0.46453712951951076,116.3005329083912,0,0,1,10.0,0,0
476,600.0054891680101,6.39860406788453,0.5673554065867831,115.28025935844386,0,0,1,10.7,0,0
477,1400.0128080033214,7.244950688338989,0.24255016492511658,269.3209571755115,0,0,1,16.0,0,0
478,4900.044828074904,8.497203691587755,0.40971899325829464,387.669746394818,0,0,1,54.5,0,0
479,500.00457427503585,6.216615231332677,0.6760689341240882,96.4043055731254,0,0,1,10.0,0,0
480,500.00457428690055,6.216615231356358,0.45649633193357364,117.32032966257303,0,0,1,10.0,0,0
481,1000.0091485619364,6.90876391869597,0.5295379592730682,154.04881782448064,0,0,1,13.3,0,0
482,500.0045742987652,6.2166152313800405,0.6760142883886323,96.4082019262834,0,0,1,10.0,0,0
483,500.00457429481037,6.216615231372146,0.676015546394144,96.40811222226553,0,0,1,10.0,0,0
484,1000.0091485975305,6.908763918731529,0.677482733562846,136.19394598635606,0,0,1,13.3,0,0
485,700.0064040135255,6.55251702253284,0.4814104456623088,135.17556201724375,0,0,1,11.3,0,0
486,1000.0091485975307,6.908763918731529,0.3309920434767404,194.84898217117097,0,0,1,13.3,0,0
487,900.0082337401504,6.80351439601292,0.4703567671522986,155.06524688931788,0,0,1,12.7,0,0
488,500.00457425526133,6.216615231293207,0.4645682711799981,116.29663482426403,0,0,1,10.0,0,0
489,500.00457426317115,6.216615231308995,0.6760435905963316,96.40611255775191,0,0,1,10.0,0,0
490,1100.0100634667754,7.003983276977706,0.4568690924727159,173.94316650657566,0,0,1,14.0,0,0
491,800.0073188788153,6.685870084203663,0.533953797443827,137.21452050824655,0,0,1,12.0,0,0
492,1900.0173822546276,7.550144486189197,0.7799894323346631,174.96023755902874,0,0,1,19.3,0,0
493,800.0073188709056,6.685870084193788,0.34019953066014597,171.90363374892195,0,0,1,12.0,0,0
494,900.0082337401504,6.80351439601292,0.36946797728358965,174.96040358607357,0,0,1,12.7,0,0
495,800.0073188827704,6.6858700842086005,0.5419912387148615,136.19331125788756,0,0,1,12.0,0,0
496,1300.011893165716,7.170897620027767,0.30730894351345905,230.56373293577587,0,0,1,15.3,0,0
497,500.00457426712603,6.216615231316889,0.4645601343626318,116.29765329479817,0,0,1,10.0,0,0
498,500.0045743027202,6.216615231387935,0.4564969552688186,117.32024956540471,0,0,1,10.0,0,0
499,500.00457429876525,6.2166152313800405,0.661957973363371,97.42641271674572,0,0,1,10.0,0,0
500,900.0082337361955,6.803514396008531,0.6006983815966371,137.2144794518205,0,0,1,12.7,0,0
501,600.0054891561454,6.398604067864789,0.8112664738531102,96.40527090671108,0,0,1,10.7,0,0
502,1100.0100634272264,7.003983276941786,0.3679295099939858,193.82997963798266,0,0,1,14.0,0,0
503,500.00457429481037,6.216615231372146,0.4645250080775035,116.30205029197384,0,0,1,10.0,0,0
504,700.0064039700216,6.552517022470782,0.3658194586759484,155.06812555137577,0,0,1,11.3,0,0
505,600.0054891601002,6.398604067871369,0.7943384082608883,97.42709709335037,0,0,1,10.7,0,0
506,2400.0219566008514,7.783649740952806,0.4887093363105464,248.42037984981084,0,0,1,42.0,0,0
507,500.00457429876525,6.2166152313800405,0.6760168670444862,96.40801805231261,0,0,1,10.0,0,0
508,700.0064040174805,6.552517022538482,0.4742230137387355,136.19608552871446,0,0,1,11.3,0,0
509,900.0082337045562,6.803514395973416,0.4703513353605515,155.06614225917096,0,0,1,12.7,0,0
510,500.00457429876525,6.2166152313800405,0.6619459337717579,97.42729871726938,0,0,1,10.0,0,0
511,2100.0192120445313,7.650177845041427,0.4206830356617162,250.46039801047917,0,0,1,40.5,0,0
512,1000.0091485975304,6.908763918731529,0.41534909015162136,173.9403288722869,0,0,1,13.3,0,0
513,2500.022871462187,7.8244550757627085,0.3223770210921294,312.1726736468751,0,0,1,42.5,0,0
514,700.0064040214352,6.552517022544124,0.4672405974989973,137.20996491666105,0,0,1,11.3,0,0
515,600.0054891601003,6.39860406787137,0.5478219613703194,117.31750670415268,0,0,1,10.7,0,0
516,500.0045743027202,6.216615231387935,0.4727762603696996,115.28268694569994,0,0,1,10.0,0,0
517,2300.021041680194,7.741108234574256,0.4570412584294049,251.47402509572592,0,0,1,41.5,0,0
518,500.00457429876525,6.2166152313800405,0.46454107605414685,116.30003889356759,0,0,1,10.0,0,0
519,1100.0100634034968,7.003983276920233,0.4568540394118665,173.94603213837962,0,0,1,14.0,0,0
520,700.0064040214352,6.552517022544124,0.4742239866961517,136.19594581341298,0,0,1,11.3,0,0
521,900.0082337520151,6.803514396026089,0.30743354212613394,191.80174272448787,0,0,1,12.7,0,0
522,600.0054891601002,6.398604067871369,0.7943293149127326,97.42765475625008,0,0,1,10.7,0,0
523,600.0054891601003,6.39860406787137,0.4064948553015691,136.1930723272332,0,0,1,10.7,0,0
524,1300.0118931380316,7.170897620006488,0.5528096282104228,171.90590518268976,0,0,1,15.3,0,0
525,800.0073188788153,6.685870084203663,0.5501707795471047,135.1771082965534,0,0,1,12.0,0,0
526,2900.0265308640232,7.972819929499793,0.3345726849244481,330.03551508042074,0,0,1,44.5,0,0
527,1000.0091485658913,6.908763918699921,0.41052187044837685,174.9599996205947,0,0,1,13.3,0,0
528,1200.0109782727418,7.0909189629813705,0.40559670855172997,192.81922395315223,0,0,1,14.7,0,0
529,2400.0219566048067,7.783649740954453,0.476904083718141,251.47627504101658,0,0,1,42.0,0,0
530,600.0054891601002,6.398604067871369,0.406492215006949,136.19351463490722,0,0,1,10.7,0,0
531,500.0045742987652,6.2166152313800405,0.6619234841500121,97.42895086250326,0,0,1,10.0,0,0
532,600.0054891165963,6.398604067798984,0.418919949034465,134.15813823286726,0,0,1,10.7,0,0
533,1400.0128080349602,7.2449506883615715,0.23187916588304788,275.4482843648972,0,0,1,16.0,0,0
534,800.0073188669506,6.685870084188851,0.5419630542501195,136.19685253638028,0,0,1,12.0,0,0
535,800.0073188392663,6.685870084154289,0.5501826136491679,135.1756544956377,0,0,1,12.0,0,0
536,600.0054891640552,6.39860406787795,0.5575049927524935,116.29422885915673,0,0,1,10.7,0,0
537,500.00457429481037,6.216615231372146,0.46451765337628886,116.30297099266046,0,0,1,10.0,0,0
538,700.006403989796,6.55251702249899,0.4887385641204369,134.15832714746455,0,0,1,11.3,0,0
539,1100.0100634074518,7.003983276923825,0.4569267770712921,173.93218645110016,0,0,1,14.0,0,0
540,900.0082337085112,6.803514395977805,0.6189378715652345,135.17757298963107,0,0,1,12.7,0,0
541,5200.047572579811,8.556615340545278,0.15944801969210046,640.1754648750901,0,0,1,56.0,0,0
542,600.0054891205513,6.3986040678055645,0.4126280910105555,135.1771072520414,0,0,1,10.7,0,0
543,2100.0192120128922,7.650177845026368,0.27435511046784145,310.14161125079994,0,0,1,40.5,0,0
544,700.0064040095705,6.552517022527199,0.36579965056133734,155.07232398188646,0,0,1,11.3,0,0
545,5000.045743003472,8.517402318148413,0.5804116146483774,329.0211935681686,0,0,1,55.0,0,0
546,500.0045742671261,6.216615231316889,0.4645019466132942,116.3049373189384,0,0,1,10.0,0,0
547,10400.095145404823,9.249666382028323,0.44199665035300073,543.7685669782252,0,0,1,70.2,0,1
548,600.0054891601002,6.398604067871369,0.7943626957162427,97.42560767650656,0,0,1,10.7,0,0
549,500.004574306675,6.216615231395828,0.4812286831069484,114.26577465060583,0,0,1,10.0,0,0
550,9900.090571019051,9.200400188744451,0.23120595155132323,733.5420443184897,0,0,1,79.5,0,0
551,600.0054890651826,6.398604067713438,0.39458698302986395,138.232819598049,0,0,1,10.7,0,0
552,500.0045742987652,6.2166152313800405,0.4486692944124366,118.33923198324712,0,0,1,10.0,0,0
553,500.00457429876525,6.2166152313800405,0.4564870128618505,117.32152719090007,0,0,1,10.0,0,0
554,1000.0091485975305,6.908763918731529,0.6774991384052369,136.19229708850742,0,0,1,13.3,0,0
555,1200.010978304381,7.090918963007715,0.33649060849047097,211.695227773207,0,0,1,14.7,0,0
556,500.0045742710809,6.216615231324782,0.48124040157758224,114.26438342058194,0,0,1,10.0,0,0
557,500.0045743027201,6.216615231387934,0.4645224035834056,116.30237633484204,0,0,1,10.0,0,0
558,700.0064040253901,6.5525170225497655,0.37065703531747196,154.05287749033252,0,0,1,11.3,0,0
559,900.0082337124661,6.803514395982194,0.3737928516496162,173.9452915182907,0,0,1,12.7,0,0
560,700.0064040214352,6.552517022544124,0.3518069991526933,158.12615140919036,0,0,1,11.3,0,0
561,800.0073188748604,6.685870084198726,0.5419540331726423,136.19798606238126,0,0,1,12.0,0,0
562,800.0073188432212,6.685870084159227,0.42360540121072887,154.0533573766106,0,0,1,12.0,0,0
